2017-02-07 10:34:15,350 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.core:Spring3-JavaConfig:1.0-SNAPSHOT @ E:\SpringMkyong\SpringCore\Spring3-JavaConfig-Example\pom.xml.
2017-02-07 10:34:15,539 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.core:Spring3-JavaConfig-Import:1.0-SNAPSHOT @ E:\SpringMkyong\SpringCore\Spring3-JavaConfig-Import-Example\pom.xml.
2017-02-07 10:34:15,689 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.mkyong.common:SpringExample:1.0-SNAPSHOT @ E:\SpringMkyong\SpringCore\SpringExample\pom.xml.
2017-02-07 10:34:20,058 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-Autowired-Annotation-Example/src/main/java
2017-02-07 10:34:20,059 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-Autowired-Annotation-Example/src/main/resources
2017-02-07 10:34:20,060 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-Autowired-Annotation-Example/src/test/java
2017-02-07 10:34:20,408 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring3-JavaConfig-Example/src/main/java
2017-02-07 10:34:20,408 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring3-JavaConfig-Example/src/main/resources
2017-02-07 10:34:20,409 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring3-JavaConfig-Example/src/test/java
2017-02-07 10:34:20,575 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-JDBC-PropertyPlaceholderConfigurer-Example/src/main/java
2017-02-07 10:34:20,575 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-JDBC-PropertyPlaceholderConfigurer-Example/src/main/resources
2017-02-07 10:34:20,576 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-JDBC-PropertyPlaceholderConfigurer-Example/src/test/java
2017-02-07 10:34:20,723 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-CustomDateEditor-Examples/src/main/java
2017-02-07 10:34:20,723 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-CustomDateEditor-Examples/src/main/resources
2017-02-07 10:34:20,725 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-CustomDateEditor-Examples/src/test/java
2017-02-07 10:34:20,861 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-Auto-Scan-Component-Example/src/main/java
2017-02-07 10:34:20,862 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-Auto-Scan-Component-Example/src/main/resources
2017-02-07 10:34:20,863 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-Auto-Scan-Component-Example/src/test/java
2017-02-07 10:34:20,992 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-Bean-Scopes-Example/src/main/java
2017-02-07 10:34:20,992 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-Bean-Scopes-Example/src/main/resources
2017-02-07 10:34:20,994 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-Bean-Scopes-Example/src/test/java
2017-02-07 10:34:21,345 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-MapFactoryBean-Example/src/main/java
2017-02-07 10:34:21,346 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Spring-MapFactoryBean-Example/src/main/resources
2017-02-07 10:34:21,347 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-MapFactoryBean-Example/src/test/java
2017-02-07 10:34:21,518 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Spring-init-method-destroy-method-Example/src/main/java
